nomor_pohon,barcode_pohon,jenis_pohon,nomor_petak,luas_petak,Group,Icon,nomor_jalur,no_produk,rata_rata_pohon,panjang_pohon,pangkal_pohon,ujung_pohon,volume_pohon,arah_jalur,Latitude,Longitude,status_tebang,panjang_jalur,status_pohon,Image1,Image1Caption,Image1Source,Image1SourceLink,Image2,Image2Caption,Image2Source,Image2SourceLink,Image3,Image3Caption,Image3Source,Image3SourceLink,Image4,Image4Caption,Image4Source,Image4SourceLink,chart_link
3632,1904A09SMLJ0000000000136548,Meranti Merah,X-19,70,Pohon Muda,icon/young_tree.svg,43,,,,,,,UTARA,2.099407178,116.8041572,Belum Tebang,724,POHON TEBANG,media/noimage.jpg,Sumber:,SLJIV,www.google.com,media/noimage.jpg,,,,media/noimage.jpg,,,,media/noimage.jpg,,,,
3639,1904A09SMLJ0000000000136578,Meranti Kuning,X-19,70,Pohon Muda,icon/young_tree.svg,43,,,,,,,UTARA,2.099775601,116.8042276,Belum Tebang,724,POHON TEBANG,media/noimage.jpg,Sumber:,SLJIV,www.google.com,media/noimage.jpg,,,,media/noimage.jpg,,,,media/noimage.jpg,,,,
3640,1904A09SMLJ0000000000136549,Meranti Merah,X-19,70,Pohon Muda,icon/young_tree.svg,43,,,,,,,UTARA,2.099857023,116.8042096,Belum Tebang,724,POHON TEBANG,media/noimage.jpg,Sumber:,SLJIV,www.google.com,media/noimage.jpg,,,,media/noimage.jpg,,,,media/noimage.jpg,,,,
3651,1904A09SMLJ0000000000136579,Meranti Kuning,X-19,70,Pohon Muda,icon/young_tree.svg,43,,,,,,,UTARA,2.100343001,116.804302,Belum Tebang,724,POHON TEBANG,media/noimage.jpg,Sumber:,SLJIV,www.google.com,media/noimage.jpg,,,,media/noimage.jpg,,,,media/noimage.jpg,,,,
3652,1904A09SMLJ0000000000136550,Meranti Kuning,X-19,70,Pohon Muda,icon/young_tree.svg,43,,,,,,,UTARA,2.100478692,116.8041761,Belum Tebang,724,POHON TEBANG,media/noimage.jpg,Sumber:,SLJIV,www.google.com,media/noimage.jpg,,,,media/noimage.jpg,,,,media/noimage.jpg,,,,
3654,1904A09SMLJ0000000000136551,Meranti Merah,X-19,70,Pohon Muda,icon/young_tree.svg,43,,,,,,,UTARA,2.100798086,116.8042939,Belum Tebang,724,POHON TEBANG,media/noimage.jpg,Sumber:,SLJIV,www.google.com,media/noimage.jpg,,,,media/noimage.jpg,,,,media/noimage.jpg,,,,
3658,1904A09SMLJ0000000000136552,Meranti Kuning,X-19,70,Pohon Muda,icon/young_tree.svg,43,,,,,,,UTARA,2.101014096,116.804276,Belum Tebang,724,POHON TEBANG,media/noimage.jpg,Sumber:,SLJIV,www.google.com,media/noimage.jpg,,,,media/noimage.jpg,,,,media/noimage.jpg,,,,
3659,1904A09SMLJ0000000000136553,Meranti Kuning,X-19,70,Pohon Muda,icon/young_tree.svg,43,,,,,,,UTARA,2.101023139,116.8042401,Belum Tebang,724,POHON TEBANG,media/noimage.jpg,Sumber:,SLJIV,www.google.com,media/noimage.jpg,,,,media/noimage.jpg,,,,media/noimage.jpg,,,,
3660,1904A09SMLJ0000000000136573,Meranti Kuning,X-19,70,Pohon Muda,icon/young_tree.svg,43,,,,,,,UTARA,2.101086395,116.8042137,Belum Tebang,724,POHON TEBANG,media/noimage.jpg,Sumber:,SLJIV,www.google.com,media/noimage.jpg,,,,media/noimage.jpg,,,,media/noimage.jpg,,,,
3671,1904A09SMLJ0000000000136572,Meranti Kuning,X-19,70,Pohon Muda,icon/young_tree.svg,43,,,,,,,UTARA,2.102132865,116.8043296,Belum Tebang,724,POHON TEBANG,media/noimage.jpg,Sumber:,SLJIV,www.google.com,media/noimage.jpg,,,,media/noimage.jpg,,,,media/noimage.jpg,,,,
3674,1904A09SMLJ0000000000136554,Bangkirai,X-19,70,Pohon Muda,icon/young_tree.svg,43,,,,,,,UTARA,2.102262147,116.8043691,Belum Tebang,724,POHON TEBANG,media/noimage.jpg,Sumber:,SLJIV,www.google.com,media/noimage.jpg,,,,media/noimage.jpg,,,,media/noimage.jpg,,,,
3676,1904A09SMLJ0000000000136555,Meranti Kuning,X-19,70,Pohon Muda,icon/young_tree.svg,43,,,,,,,UTARA,2.10235262,116.804378,Belum Tebang,724,POHON TEBANG,media/noimage.jpg,Sumber:,SLJIV,www.google.com,media/noimage.jpg,,,,media/noimage.jpg,,,,media/noimage.jpg,,,,
3692,1904A09SMLJ0000000000136556,Meranti Kuning,X-19,70,Pohon Muda,icon/young_tree.svg,43,,,,,,,UTARA,2.102973634,116.8043236,Belum Tebang,724,POHON TEBANG,media/noimage.jpg,Sumber:,SLJIV,www.google.com,media/noimage.jpg,,,,media/noimage.jpg,,,,media/noimage.jpg,,,,
3714,1904A09SMLJ0000000000136605,Meranti Merah,X-19,70,Pohon Muda,icon/young_tree.svg,44,,,,,,,SELATAN,2.102060368,116.8045821,Belum Tebang,687,POHON TEBANG,media/noimage.jpg,Sumber:,SLJIV,www.google.com,media/noimage.jpg,,,,media/noimage.jpg,,,,media/noimage.jpg,,,,
3725,1904A09SMLJ0000000000136606,Meranti Kuning,X-19,70,Pohon Muda,icon/young_tree.svg,44,,,,,,,SELATAN,2.10130949,116.8044459,Belum Tebang,687,POHON TEBANG,media/noimage.jpg,Sumber:,SLJIV,www.google.com,media/noimage.jpg,,,,media/noimage.jpg,,,,media/noimage.jpg,,,,
3732,1904A09SMLJ0000000000136607,Bangkirai,X-19,70,Pohon Muda,icon/young_tree.svg,44,,,,,,,SELATAN,2.100844381,116.8045266,Belum Tebang,687,POHON TEBANG,media/noimage.jpg,Sumber:,SLJIV,www.google.com,media/noimage.jpg,,,,media/noimage.jpg,,,,media/noimage.jpg,,,,
3740,1904A09SMLJ0000000000136608,Meranti Kuning,X-19,70,Pohon Muda,icon/young_tree.svg,44,,,,,,,SELATAN,2.100187142,116.804506,Belum Tebang,687,POHON TEBANG,media/noimage.jpg,Sumber:,SLJIV,www.google.com,media/noimage.jpg,,,,media/noimage.jpg,,,,media/noimage.jpg,,,,
3746,1904A09SMLJ0000000000136609,Meranti Kuning,X-19,70,Pohon Muda,icon/young_tree.svg,44,,,,,,,SELATAN,2.099889176,116.8045439,Belum Tebang,687,POHON TEBANG,media/noimage.jpg,Sumber:,SLJIV,www.google.com,media/noimage.jpg,,,,media/noimage.jpg,,,,media/noimage.jpg,,,,
3752,1904A09SMLJ0000000000136583,Meranti Kuning,X-19,70,Pohon Muda,icon/young_tree.svg,44,,,,,,,SELATAN,2.09969914,116.8044558,Belum Tebang,687,POHON TEBANG,media/noimage.jpg,Sumber:,SLJIV,www.google.com,media/noimage.jpg,,,,media/noimage.jpg,,,,media/noimage.jpg,,,,
3754,1904A09SMLJ0000000000136584,Meranti Kuning,X-19,70,Pohon Muda,icon/young_tree.svg,44,,,,,,,SELATAN,2.099619751,116.8044756,Belum Tebang,687,POHON TEBANG,media/noimage.jpg,Sumber:,SLJIV,www.google.com,media/noimage.jpg,,,,media/noimage.jpg,,,,media/noimage.jpg,,,,
3755,1904A09SMLJ0000000000136585,Meranti Kuning,X-19,70,Pohon Muda,icon/young_tree.svg,44,,,,,,,SELATAN,2.099565469,116.8044846,Belum Tebang,687,POHON TEBANG,media/noimage.jpg,Sumber:,SLJIV,www.google.com,media/noimage.jpg,,,,media/noimage.jpg,,,,media/noimage.jpg,,,,
3759,1904A09SMLJ0000000000136586,Jambu-jambu,X-19,70,Pohon Muda,icon/young_tree.svg,44,,,,,,,SELATAN,2.099376428,116.8044595,Belum Tebang,687,POHON TEBANG,media/noimage.jpg,Sumber:,SLJIV,www.google.com,media/noimage.jpg,,,,media/noimage.jpg,,,,media/noimage.jpg,,,,
3765,1904A09SMLJ0000000000136587,Meranti Kuning,X-19,70,Pohon Muda,icon/young_tree.svg,44,,,,,,,SELATAN,2.09913644,116.8043925,Belum Tebang,687,POHON TEBANG,media/noimage.jpg,Sumber:,SLJIV,www.google.com,media/noimage.jpg,,,,media/noimage.jpg,,,,media/noimage.jpg,,,,
3773,1904A09SMLJ0000000000136588,Meranti Kuning,X-19,70,Pohon Muda,icon/young_tree.svg,44,,,,,,,SELATAN,2.098921561,116.8043932,Belum Tebang,687,POHON TEBANG,media/noimage.jpg,Sumber:,SLJIV,www.google.com,media/noimage.jpg,,,,media/noimage.jpg,,,,media/noimage.jpg,,,,
3780,1904A09SMLJ0000000000136589,Meranti Kuning,X-19,70,Pohon Muda,icon/young_tree.svg,44,,,,,,,SELATAN,2.098604911,116.8044521,Belum Tebang,687,POHON TEBANG,media/noimage.jpg,Sumber:,SLJIV,www.google.com,media/noimage.jpg,,,,media/noimage.jpg,,,,media/noimage.jpg,,,,
3782,1904A09SMLJ0000000000136590,Meranti Kuning,X-19,70,Pohon Muda,icon/young_tree.svg,44,,,,,,,SELATAN,2.098532768,116.8044179,Belum Tebang,687,POHON TEBANG,media/noimage.jpg,Sumber:,SLJIV,www.google.com,media/noimage.jpg,,,,media/noimage.jpg,,,,media/noimage.jpg,,,,
3795,1904A09SMLJ0000000000136591,Bangkirai,X-19,70,Pohon Muda,icon/young_tree.svg,44,,,,,,,SELATAN,2.097790428,116.8042967,Belum Tebang,687,POHON TEBANG,media/noimage.jpg,Sumber:,SLJIV,www.google.com,media/noimage.jpg,,,,media/noimage.jpg,,,,media/noimage.jpg,,,,
3805,1904A09SMLJ0000000000136610,Meranti Merah,X-19,70,Pohon Muda,icon/young_tree.svg,44,,,,,,,SELATAN,2.097421737,116.8043492,Belum Tebang,687,POHON TEBANG,media/noimage.jpg,Sumber:,SLJIV,www.google.com,media/noimage.jpg,,,,media/noimage.jpg,,,,media/noimage.jpg,,,,
3812,1904A09SMLJ0000000000136633,Nyatoh,X-19,70,Pohon Muda,icon/young_tree.svg,45,,,,,,,UTARA,2.09779552,116.8045471,Belum Tebang,667,POHON TEBANG,media/noimage.jpg,Sumber:,SLJIV,www.google.com,media/noimage.jpg,,,,media/noimage.jpg,,,,media/noimage.jpg,,,,
3840,1904A09SMLJ0000000000136574,Meranti Kuning,X-19,70,Pohon Muda,icon/young_tree.svg,45,,,,,,,UTARA,2.101589662,116.8047968,Belum Tebang,667,POHON TEBANG,media/noimage.jpg,Sumber:,SLJIV,www.google.com,media/noimage.jpg,,,,media/noimage.jpg,,,,media/noimage.jpg,,,,
3843,1904A09SMLJ0000000000136575,Meranti Merah,X-19,70,Pohon Muda,icon/young_tree.svg,45,,,,,,,UTARA,2.102777066,116.8048174,Belum Tebang,667,POHON TEBANG,media/noimage.jpg,Sumber:,SLJIV,www.google.com,media/noimage.jpg,,,,media/noimage.jpg,,,,media/noimage.jpg,,,,
3854,1904A09SMLJ0000000000136634,Keruing,X-19,70,Pohon Muda,icon/young_tree.svg,46,,,,,,,SELATAN,2.100197887,116.8047536,Belum Tebang,579,POHON TEBANG,media/noimage.jpg,Sumber:,SLJIV,www.google.com,media/noimage.jpg,,,,media/noimage.jpg,,,,media/noimage.jpg,,,,
3856,1904A09SMLJ0000000000136626,Meranti Kuning,X-19,70,Pohon Muda,icon/young_tree.svg,46,,,,,,,SELATAN,2.099920442,116.8047698,Belum Tebang,579,POHON TEBANG,media/noimage.jpg,Sumber:,SLJIV,www.google.com,media/noimage.jpg,,,,media/noimage.jpg,,,,media/noimage.jpg,,,,
3865,1904A09SMLJ0000000000136621,Bangkirai,X-19,70,Pohon Muda,icon/young_tree.svg,46,,,,,,,SELATAN,2.098413089,116.8045722,Belum Tebang,667,POHON TEBANG,media/noimage.jpg,Sumber:,SLJIV,www.google.com,media/noimage.jpg,,,,media/noimage.jpg,,,,media/noimage.jpg,,,,
3873,1904A09SMLJ0000000000136622,Meranti Merah,X-19,70,Pohon Muda,icon/young_tree.svg,46,,,,,,,SELATAN,2.09786872,116.80474,Belum Tebang,667,POHON TEBANG,media/noimage.jpg,Sumber:,SLJIV,www.google.com,media/noimage.jpg,,,,media/noimage.jpg,,,,media/noimage.jpg,,,,
6,1904A09SMLJ0000000000136700,Meranti Merah,X-20,58,Pohon Muda,icon/young_tree.svg,1,,,,,,,UTARA,2.098057478,116.8049584,Belum Tebang,636,POHON TEBANG,media/noimage.jpg,Sumber:,SLJIV,www.google.com,media/noimage.jpg,,,,media/noimage.jpg,,,,media/noimage.jpg,,,,
16,1904A09SMLJ0000000000136625,Meranti Kuning,X-20,58,Pohon Muda,icon/young_tree.svg,1,,,,,,,UTARA,2.098974087,116.8048726,Belum Tebang,636,POHON TEBANG,media/noimage.jpg,Sumber:,SLJIV,www.google.com,media/noimage.jpg,,,,media/noimage.jpg,,,,media/noimage.jpg,,,,
37,1904A09SMLJ0000000000136624,Meranti Kuning,X-20,58,Pohon Muda,icon/young_tree.svg,1,,,,,,,UTARA,2.100747302,116.8049711,Belum Tebang,636,POHON TEBANG,media/noimage.jpg,Sumber:,SLJIV,www.google.com,media/noimage.jpg,,,,media/noimage.jpg,,,,media/noimage.jpg,,,,
68,1904A09SMLJ0000000000136623,Kenari,X-20,58,Pohon Muda,icon/young_tree.svg,1,,,,,,,UTARA,2.102411429,116.8049808,Belum Tebang,636,POHON TEBANG,media/noimage.jpg,Sumber:,SLJIV,www.google.com,media/noimage.jpg,,,,media/noimage.jpg,,,,media/noimage.jpg,,,,
89,1904A09SMLJ0000000000136637,Meranti Merah,X-20,58,Pohon Muda,icon/young_tree.svg,1,,,,,,,UTARA,2.102642984,116.8049803,Belum Tebang,636,POHON TEBANG,media/noimage.jpg,Sumber:,SLJIV,www.google.com,media/noimage.jpg,,,,media/noimage.jpg,,,,media/noimage.jpg,,,,
105,1904A09SMLJ0000000000136627,Meranti Kuning,X-20,58,Pohon Muda,icon/young_tree.svg,2,,,,,,,SELATAN,2.10234363,116.8051823,Belum Tebang,639,POHON TEBANG,media/noimage.jpg,Sumber:,SLJIV,www.google.com,media/noimage.jpg,,,,media/noimage.jpg,,,,media/noimage.jpg,,,,
113,1904A09SMLJ0000000000136628,Meranti Kuning,X-20,58,Pohon Muda,icon/young_tree.svg,2,,,,,,,SELATAN,2.101533805,116.8051226,Belum Tebang,639,POHON TEBANG,media/noimage.jpg,Sumber:,SLJIV,www.google.com,media/noimage.jpg,,,,media/noimage.jpg,,,,media/noimage.jpg,,,,
115,1904A09SMLJ0000000000136630,Meranti Kuning,X-20,58,Pohon Muda,icon/young_tree.svg,2,,,,,,,SELATAN,2.101304351,116.8050414,Belum Tebang,639,POHON TEBANG,media/noimage.jpg,Sumber:,SLJIV,www.google.com,media/noimage.jpg,,,,media/noimage.jpg,,,,media/noimage.jpg,,,,
123,1904A09SMLJ0000000000136631,Meranti Merah,X-20,58,Pohon Muda,icon/young_tree.svg,2,,,,,,,SELATAN,2.100796366,116.8051442,Belum Tebang,639,POHON TEBANG,media/noimage.jpg,Sumber:,SLJIV,www.google.com,media/noimage.jpg,,,,media/noimage.jpg,,,,media/noimage.jpg,,,,
128,1904A09SMLJ0000000000136629,Jambu-jambu,X-20,58,Pohon Muda,icon/young_tree.svg,2,,,,,,,SELATAN,2.100398042,116.8051758,Belum Tebang,639,POHON TEBANG,media/noimage.jpg,Sumber:,SLJIV,www.google.com,media/noimage.jpg,,,,media/noimage.jpg,,,,media/noimage.jpg,,,,
155,1904A09SMLJ0000000000136641,Meranti Kuning,X-20,58,Pohon Muda,icon/young_tree.svg,2,,,,,,,SELATAN,2.098884989,116.805146,Belum Tebang,639,POHON TEBANG,media/noimage.jpg,Sumber:,SLJIV,www.google.com,media/noimage.jpg,,,,media/noimage.jpg,,,,media/noimage.jpg,,,,
157,1904A09SMLJ0000000000136661,Bangkirai,X-20,58,Pohon Muda,icon/young_tree.svg,2,,,,,,,SELATAN,2.09887967,116.8050364,Belum Tebang,639,POHON TEBANG,media/noimage.jpg,Sumber:,SLJIV,www.google.com,media/noimage.jpg,,,,media/noimage.jpg,,,,media/noimage.jpg,,,,
167,1904A09SMLJ0000000000136642,Meranti Merah,X-20,58,Pohon Muda,icon/young_tree.svg,2,,,,,,,SELATAN,2.098498265,116.8051322,Belum Tebang,639,POHON TEBANG,media/noimage.jpg,Sumber:,SLJIV,www.google.com,media/noimage.jpg,,,,media/noimage.jpg,,,,media/noimage.jpg,,,,
178,1904A09SMLJ0000000000136643,Meranti Kuning,X-20,58,Pohon Muda,icon/young_tree.svg,2,,,,,,,SELATAN,2.098215584,116.8051111,Belum Tebang,639,POHON TEBANG,media/noimage.jpg,Sumber:,SLJIV,www.google.com,media/noimage.jpg,,,,media/noimage.jpg,,,,media/noimage.jpg,,,,
180,1904A09SMLJ0000000000136664,Meranti Merah,X-20,58,Pohon Muda,icon/young_tree.svg,2,,,,,,,SELATAN,2.098142141,116.8050298,Belum Tebang,639,POHON TEBANG,media/noimage.jpg,Sumber:,SLJIV,www.google.com,media/noimage.jpg,,,,media/noimage.jpg,,,,media/noimage.jpg,,,,
185,1904A09SMLJ0000000000136644,Meranti Kuning,X-20,58,Pohon Muda,icon/young_tree.svg,2,,,,,,,SELATAN,2.097569382,116.8050182,Belum Tebang,639,POHON TEBANG,media/noimage.jpg,Sumber:,SLJIV,www.google.com,media/noimage.jpg,,,,media/noimage.jpg,,,,media/noimage.jpg,,,,
188,1904A09SMLJ0000000000136645,Meranti Merah,X-20,58,Pohon Muda,icon/young_tree.svg,2,,,,,,,SELATAN,2.097487959,116.8050272,Belum Tebang,639,POHON TEBANG,media/noimage.jpg,Sumber:,SLJIV,www.google.com,media/noimage.jpg,,,,media/noimage.jpg,,,,media/noimage.jpg,,,,
189,1904A09SMLJ0000000000136646,Meranti Kuning,X-20,58,Pohon Muda,icon/young_tree.svg,2,,,,,,,SELATAN,2.097478912,116.8050272,Belum Tebang,639,POHON TEBANG,media/noimage.jpg,Sumber:,SLJIV,www.google.com,media/noimage.jpg,,,,media/noimage.jpg,,,,media/noimage.jpg,,,,
210,1904A09SMLJ0000000000136681,Kenari,X-20,58,Pohon Muda,icon/young_tree.svg,3,,,,,,,UTARA,2.099150278,116.8053254,Belum Tebang,657,POHON TEBANG,media/noimage.jpg,Sumber:,SLJIV,www.google.com,media/noimage.jpg,,,,media/noimage.jpg,,,,media/noimage.jpg,,,,
214,1904A09SMLJ0000000000136682,Bangkirai,X-20,58,Pohon Muda,icon/young_tree.svg,3,,,,,,,UTARA,2.0993266,116.8052404,Belum Tebang,657,POHON TEBANG,media/noimage.jpg,Sumber:,SLJIV,www.google.com,media/noimage.jpg,,,,media/noimage.jpg,,,,media/noimage.jpg,,,,
225,1904A09SMLJ0000000000136683,Nyatoh,X-20,58,Pohon Muda,icon/young_tree.svg,3,,,,,,,UTARA,2.100058157,116.8052655,Belum Tebang,657,POHON TEBANG,media/noimage.jpg,Sumber:,SLJIV,www.google.com,media/noimage.jpg,,,,media/noimage.jpg,,,,media/noimage.jpg,,,,
228,1904A09SMLJ0000000000136701,Bangkirai,X-20,58,Pohon Muda,icon/young_tree.svg,3,,,,,,,UTARA,2.100341226,116.8052199,Belum Tebang,657,POHON TEBANG,media/noimage.jpg,Sumber:,SLJIV,www.google.com,media/noimage.jpg,,,,media/noimage.jpg,,,,media/noimage.jpg,,,,
245,1904A09SMLJ0000000000136703,Meranti Merah,X-20,58,Pohon Muda,icon/young_tree.svg,3,,,,,,,UTARA,2.101469633,116.805286,Belum Tebang,657,POHON TEBANG,media/noimage.jpg,Sumber:,SLJIV,www.google.com,media/noimage.jpg,,,,media/noimage.jpg,,,,media/noimage.jpg,,,,
247,1904A09SMLJ0000000000136704,Meranti Kuning,X-20,58,Pohon Muda,icon/young_tree.svg,3,,,,,,,UTARA,2.101504472,116.8052818,Belum Tebang,657,POHON TEBANG,media/noimage.jpg,Sumber:,SLJIV,www.google.com,media/noimage.jpg,,,,media/noimage.jpg,,,,media/noimage.jpg,,,,
253,1904A09SMLJ0000000000136685,Meranti Merah,X-20,58,Pohon Muda,icon/young_tree.svg,3,,,,,,,UTARA,2.101900349,116.8053499,Belum Tebang,657,POHON TEBANG,media/noimage.jpg,Sumber:,SLJIV,www.google.com,media/noimage.jpg,,,,media/noimage.jpg,,,,media/noimage.jpg,,,,
255,1904A09SMLJ0000000000136686,Meranti Merah,X-20,58,Pohon Muda,icon/young_tree.svg,3,,,,,,,UTARA,2.101936532,116.8053049,Belum Tebang,657,POHON TEBANG,media/noimage.jpg,Sumber:,SLJIV,www.google.com,media/noimage.jpg,,,,media/noimage.jpg,,,,media/noimage.jpg,,,,
279,1904A09SMLJ0000000000136705,Meranti Kuning,X-20,58,Pohon Muda,icon/young_tree.svg,3,,,,,,,UTARA,2.10271278,116.805262,Belum Tebang,657,POHON TEBANG,media/noimage.jpg,Sumber:,SLJIV,www.google.com,media/noimage.jpg,,,,media/noimage.jpg,,,,media/noimage.jpg,,,,
283,1904A09SMLJ0000000000136687,Meranti Merah,X-20,58,Pohon Muda,icon/young_tree.svg,3,,,,,,,UTARA,2.103026118,116.8053152,Belum Tebang,657,POHON TEBANG,media/noimage.jpg,Sumber:,SLJIV,www.google.com,media/noimage.jpg,,,,media/noimage.jpg,,,,media/noimage.jpg,,,,
284,1904A09SMLJ0000000000136706,Meranti Merah,X-20,58,Pohon Muda,icon/young_tree.svg,3,,,,,,,UTARA,2.103062313,116.8053602,Belum Tebang,657,POHON TEBANG,media/noimage.jpg,Sumber:,SLJIV,www.google.com,media/noimage.jpg,,,,media/noimage.jpg,,,,media/noimage.jpg,,,,
287,1904A09SMLJ0000000000136688,Meranti Kuning,X-20,58,Pohon Muda,icon/young_tree.svg,3,,,,,,,UTARA,2.103134687,116.8053422,Belum Tebang,657,POHON TEBANG,media/noimage.jpg,Sumber:,SLJIV,www.google.com,media/noimage.jpg,,,,media/noimage.jpg,,,,media/noimage.jpg,,,,
289,1904A09SMLJ0000000000136707,Meranti Merah,X-20,58,Pohon Muda,icon/young_tree.svg,3,,,,,,,UTARA,2.103169013,116.8052988,Belum Tebang,657,POHON TEBANG,media/noimage.jpg,Sumber:,SLJIV,www.google.com,media/noimage.jpg,,,,media/noimage.jpg,,,,media/noimage.jpg,,,,
291,1904A09SMLJ0000000000136652,Meranti Kuning,X-20,58,Pohon Muda,icon/young_tree.svg,4,,,,,,,SELATAN,2.103358075,116.8055073,Belum Tebang,667,POHON TEBANG,media/noimage.jpg,Sumber:,SLJIV,www.google.com,media/noimage.jpg,,,,media/noimage.jpg,,,,media/noimage.jpg,,,,
