nomor_pohon,barcode_pohon,nama_lokal,nama_latin,Group,Icon,status_iucn,diameter,tinggi,unit_PS,jenis_lahan,nama_khas_wilayah,Latitude,Longitude,elevasi,jarak_permukiman,status_adopsi,nama_pengadopsi,masa_berlaku,nama_surveyor,waktu_survei,harga_adopsi,serapan_karbon,penyedia_bibit,metode_karbon,Image1,Image1Caption,Image1Source,Image1SourceLink,Image2,Image2Caption,Image2Source,Image2SourceLink,Image3,Image4,chart_link
575,1904A09SMLJ0000000000128838,Simpur,Dillenia sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,42,26,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.135885824,116.7914623,1.086052154,3.07,Belum,-,-,Abu Bakar,22/09/2021 15:19,200000,3624.86,-,"Chave et al, 2014",media/1632298667606.jpg,Caption,Source,SourceLink,media/1632298684520.jpg,Caption,Source,SourceLink,media/1632298702676.jpg,media/1632298762997.jpg,
582,1904A09SMLJ0000000000128841,Simpur,Dillenia sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,45,27,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.133856642,116.7914961,16.22292775,3.06,Belum,-,-,Abu Bakar,22/09/2021 15:22,200000,4303.06,-,"Chave et al, 2014",media/1632298881935.jpg,Caption,Source,SourceLink,media/1632298891036.jpg,Caption,Source,SourceLink,media/1632298906713.jpg,media/1632298918624.jpg,
591,1904A09SMLJ0000000000128842,Simpur,Dillenia sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,55,22,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.1329464,116.7914315,17.5523332,3.07,Belum,-,-,Abu Bakar,22/09/2021 15:24,200000,5213,-,"Chave et al, 2014",media/1632299025826.jpg,Caption,Source,SourceLink,media/1632299041192.jpg,Caption,Source,SourceLink,media/1632299063152.jpg,media/1632299083713.jpg,
592,1904A09SMLJ0000000000128843,Simpur,Dillenia sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,85,30,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.132901155,116.7913596,23.84397277,3.07,Belum,-,-,M. Farouq Ikhsan,22/09/2021 15:28,200000,16504.08,-,"Chave et al, 2014",media/1632299189520.jpg,Caption,Source,SourceLink,media/1632299205542.jpg,Caption,Source,SourceLink,media/1632299299764.jpg,media/1632299315312.jpg,
593,1904A09SMLJ0000000000128844,Kandis,Garcinia sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,43,32,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.132755777,116.7913881,3.522053271,3.06,Belum,-,-,Abu Bakar,22/09/2021 15:32,200000,5397.17,-,"Chave et al, 2014",media/1632299448623.jpg,Caption,Source,SourceLink,media/1632299458373.jpg,Caption,Source,SourceLink,media/1632299493775.jpg,media/1632299547523.jpg,
595,1904A09SMLJ0000000000128845.01,Simpur,Dillenia sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,41,28,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.132637516,116.7914165,30.94756666,3.05,Belum,-,-,Ren,22/09/2021 15:35,200000,3717.71,-,"Chave et al, 2014",media/1632299645639.jpg,Caption,Source,SourceLink,media/1632299668720.jpg,Caption,Source,SourceLink,media/1632299688283.jpg,media/1632299702484.jpg,
595,1904A09SMLJ0000000000128845.02,Simpur,Dillenia sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,80,29,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.132637516,116.7914165,10.49258594,3.04,Belum,-,-,Juliardi,22/09/2021 15:38,200000,14184.93,-,"Chave et al, 2014",media/1632299835654.jpg,Caption,Source,SourceLink,media/1632299852262.jpg,Caption,Source,SourceLink,media/1632299872802.jpg,media/1632299889573.jpg,
600,1904A09SMLJ0000000000128847,Simpur,Dillenia sp.,Pohon Muda,icon/young_tree.svg,Least Concern,31,30,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.132224458,116.7913564,18.5183047,3.04,Belum,-,-,Juliardi,22/09/2021 15:41,50000,2304.11,-,"Chave et al, 2014",media/1632300031755.jpg,Caption,Source,SourceLink,media/1632300041491.jpg,Caption,Source,SourceLink,media/1632300065716.jpg,media/1632300077174.jpg,
601,1904A09SMLJ0000000000128846,Kemudan,-,Pohon Muda,icon/young_tree.svg,Not Defined,26,17,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.132179221,116.7913474,25.06007682,3.04,Belum,-,-,M. Farouq Ikhsan,22/09/2021 15:52,50000,982.5,-,"Brown, 1997",media/1632300646830.jpg,Caption,Source,SourceLink,media/1632300666162.jpg,Caption,Source,SourceLink,media/1632300699045.jpg,media/1632300711107.jpg,
602,1904A09SMLJ0000000000128848,Simpur,Dillenia sp.,Pohon Muda,icon/young_tree.svg,Least Concern,34,18,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.132161133,116.7913924,2.422782687,3.03,Belum,-,-,M. Farouq Ikhsan,22/09/2021 16:18,50000,1676.05,-,"Chave et al, 2014",media/1632302240910.jpg,Caption,Source,SourceLink,media/1632302274081.jpg,Caption,Source,SourceLink,media/1632302287918.jpg,media/1632302294724.jpg,
603,1904A09SMLJ0000000000128849,Simpur,Dillenia sp.,Pohon Muda,icon/young_tree.svg,Least Concern,24,14,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.132047232,116.7913936,32.93280035,3.04,Belum,-,-,M. Farouq Ikhsan,22/09/2021 16:21,50000,664.49,-,"Chave et al, 2014",media/1632302423151.jpg,Caption,Source,SourceLink,media/1632302442157.jpg,Caption,Source,SourceLink,media/1632302455461.jpg,media/1632302463818.jpg,
617,1904A09SMLJ0000000000128851,Belanti,Coccoceras borneense,Pohon Dewasa,icon/mature_tree.svg,Not Defined,63,38,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.133300804,116.7916091,26.98146142,3.08,Belum,-,-,M. Farouq Ikhsan,22/09/2021 16:33,200000,9096.34,-,"Chave et al, 2014",media/1632303148277.jpg,Caption,Source,SourceLink,media/1632303167558.jpg,Caption,Source,SourceLink,media/1632303185149.jpg,media/1632303204017.jpg,
625,1904A09SMLJ0000000000128852,Simpur,Dillenia sp.,Pohon Muda,icon/young_tree.svg,Least Concern,32.4,16,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.134262044,116.791503,18.64796101,3.4,Belum,-,-,Jefri Neldi,22/09/2021 11:27,50000,1359.88,-,"Chave et al, 2014",media/1632284796899.jpg,Caption,Source,SourceLink,media/1632284811985.jpg,Caption,Source,SourceLink,media/1632284845445.jpg,media/1632284865169.jpg,
633,1904A09SMLJ0000000000128855,Belanti,Coccoceras borneense,Pohon Dewasa,icon/mature_tree.svg,Not Defined,51,20,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.135539515,116.7915817,-14.39463129,3.19,Belum,-,-,M. Farouq Ikhsan,22/09/2021 12:06,200000,3218.6,-,"Chave et al, 2014",media/1632287078038.jpg,Caption,Source,SourceLink,media/1632287109206.jpg,Caption,Source,SourceLink,media/1632287138218.jpg,media/1632287170263.jpg,
634,1904A09SMLJ0000000000128856,Belanti,Coccoceras borneense,Pohon Dewasa,icon/mature_tree.svg,Not Defined,69,25,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.13552141,116.7915008,-11.62092365,3.18,Belum,-,-,M. Farouq Ikhsan,22/09/2021 12:11,200000,7219.52,-,"Chave et al, 2014",media/1632287390336.jpg,Caption,Source,SourceLink,media/1632287426928.jpg,Caption,Source,SourceLink,media/1632287452791.jpg,media/1632287474283.jpg,
638,1904A09SMLJ0000000000128857,Medang,Alseodaphne elmeri,Pohon Dewasa,icon/mature_tree.svg,Vulnerable,67,28,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.13646916,116.7915383,32.33602569,3.18,Belum,-,-,M. Farouq Ikhsan,22/09/2021 13:05,200000,8864.73,-,"Chave et al, 2014",media/1632290466722.jpg,Caption,Source,SourceLink,media/1632290544372.jpg,Caption,Source,SourceLink,media/1632290607483.jpg,media/1632290656392.jpg,
642,1904A09SMLJ0000000000128858,Belanti,Coccoceras borneense,Pohon Dewasa,icon/mature_tree.svg,Not Defined,41,25,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.136667461,116.7915728,21.85361353,3.17,Belum,-,-,M. Farouq Ikhsan,22/09/2021 13:11,200000,2613.54,-,"Chave et al, 2014",media/1632290996377.jpg,Caption,Source,SourceLink,media/1632290979442.jpg,Caption,Source,SourceLink,media/1632291064106.jpg,media/1632291080465.jpg,
647,1904A09SMLJ0000000000128859,Simpur,Dillenia sp.,Pohon Muda,icon/young_tree.svg,Least Concern,32,21,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.136376392,116.791724,18.34651472,3.07,Belum,-,-,Abu Bakar,22/09/2021 13:27,50000,1730.75,-,"Chave et al, 2014",media/1632291782558.jpg,Caption,Source,SourceLink,media/1632291803330.jpg,Caption,Source,SourceLink,media/1632291815812.jpg,media/1632292046218.jpg,
648,1904A09SMLJ0000000000128860,Loban,Vitex Pinnata,Pohon Muda,icon/young_tree.svg,Least Concern,39.17,20,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.136310107,116.7917052,-1.837318811,3.37,Belum,-,-,M. Rahman,26/09/2021 10:41,50000,2850.17,-,"Chave et al, 2014",media/1632627637382.jpg,Caption,Source,SourceLink,media/1632627656048.jpg,Caption,Source,SourceLink,media/1632627677152.jpg,media/1632627695824.jpg,
652,1904A09SMLJ0000000000128861,Kasai,Pometia pinnata,Pohon Dewasa,icon/mature_tree.svg,Not Defined,47,20,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.135758441,116.7917022,-2.169078756,3.35,Belum,-,-,M. Rahman,26/09/2021 10:46,200000,3728.22,-,"Chave et al, 2014",media/1632627891014.jpg,Caption,Source,SourceLink,media/1632627915335.jpg,Caption,Source,SourceLink,media/1632627938153.jpg,media/1632627962316.jpg,
657,1904A09SMLJ0000000000128863,Simpur,Dillenia sp.,Pohon Muda,icon/young_tree.svg,Least Concern,31,15,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.134544678,116.7917673,3.237627027,3.36,Belum,-,-,M. Rahman,26/09/2021 10:54,50000,1171.38,-,"Chave et al, 2014",media/1632628407112.jpg,Caption,Source,SourceLink,media/1632628420575.jpg,Caption,Source,SourceLink,media/1632628437766.jpg,media/1632628451744.jpg,
660,1904A09SMLJ0000000000128864,Simpur,Dillenia sp.,Pohon Muda,icon/young_tree.svg,Least Concern,33,15,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.133829112,116.7918353,15.69961297,3.33,Belum,-,-,M. Rahman,26/09/2021 10:57,50000,1323.43,-,"Chave et al, 2014",media/1632628610749.jpg,Caption,Source,SourceLink,media/1632628625234.jpg,Caption,Source,SourceLink,media/1632628641066.jpg,media/1632628653398.jpg,
661,1904A09SMLJ0000000000128865,Kandis,Garcinia sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,42,30,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.133675294,116.7917095,6.025488527,3.33,Belum,-,-,M. Rahman,26/09/2021 11:00,200000,4840.18,-,"Chave et al, 2014",media/1632628791968.jpg,Caption,Source,SourceLink,media/1632628809648.jpg,Caption,Source,SourceLink,media/1632628825720.jpg,media/1632628851178.jpg,
667,1904A09SMLJ0000000000128866,Belanti,Coccoceras borneense,Pohon Dewasa,icon/mature_tree.svg,Not Defined,44,25,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.132604256,116.7918557,3.265631867,3.32,Belum,-,-,M. Rahman,26/09/2021 11:05,200000,2999.81,-,"Chave et al, 2014",media/1632629040907.jpg,Caption,Source,SourceLink,media/1632629088589.jpg,Caption,Source,SourceLink,media/1632629104351.jpg,media/1632629123381.jpg,
672,1904A09SMLJ0000000000128867,Simpur,Dillenia sp.,Pohon Muda,icon/young_tree.svg,Least Concern,31,20,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.132056848,116.7918439,2.24811638,3.32,Belum,-,-,M. Rahman,26/09/2021 11:09,50000,1551.1,-,"Chave et al, 2014",media/1632629287117.jpg,Caption,Source,SourceLink,media/1632629304719.jpg,Caption,Source,SourceLink,media/1632629331518.jpg,media/1632629347985.jpg,
677,1904A09SMLJ0000000000128868,Simpur,Dillenia sp.,Pohon Muda,icon/young_tree.svg,Least Concern,33,20,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.131312882,116.7920243,11.43700092,3.32,Belum,-,-,M. Rahman,26/09/2021 11:12,50000,1752.43,-,"Chave et al, 2014",media/1632629482229.jpg,Caption,Source,SourceLink,media/1632629503083.jpg,Caption,Source,SourceLink,media/1632629516104.jpg,media/1632629538900.jpg,
678,1904A09SMLJ0000000000128869,Gurah,-,Pohon Dewasa,icon/mature_tree.svg,Not Defined,41.4,20,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.131628453,116.7919991,-3.794182182,3.31,Belum,-,-,M. Rahman,26/09/2021 11:16,200000,3187.58,-,"Brown, 1997",media/1632629707843.jpg,Caption,Source,SourceLink,media/1632629721878.jpg,Caption,Source,SourceLink,media/1632629740709.jpg,media/1632629786018.jpg,
679,1904A09SMLJ0000000000128870,Loban,Vitex Pinnata,Pohon Dewasa,icon/mature_tree.svg,Least Concern,45.5,25,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.131619412,116.792044,-5.376893275,3.26,Belum,-,-,M. Rahman,26/09/2021 11:19,200000,4747.32,-,"Chave et al, 2014",media/1632629934251.jpg,Caption,Source,SourceLink,media/1632629951755.jpg,Caption,Source,SourceLink,media/1632629975105.jpg,media/1632629987445.jpg,
681,1904A09SMLJ0000000000128871,Simpur,Dillenia sp.,Pohon Muda,icon/young_tree.svg,Least Concern,32,20,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.131528944,116.792071,5.377655081,3.26,Belum,-,-,M. Rahman,26/09/2021 11:23,50000,1650.26,-,"Chave et al, 2014",media/1632630133620.jpg,Caption,Source,SourceLink,media/1632630147163.jpg,Caption,Source,SourceLink,media/1632630160664.jpg,media/1632630221460.jpg,
685,1904A09SMLJ0000000000128872,Simpur,Dillenia sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,45,20,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.131709235,116.7920189,1.684437789,3.26,Belum,-,-,M. Rahman,26/09/2021 11:27,200000,3210.49,-,"Chave et al, 2014",media/1632630376587.jpg,Caption,Source,SourceLink,media/1632630389927.jpg,Caption,Source,SourceLink,media/1632630410150.jpg,media/1632630425636.jpg,
689,1904A09SMLJ0000000000128873,Loban,Vitex Pinnata,Pohon Muda,icon/young_tree.svg,Least Concern,29,15,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.132227143,116.7920962,18.70524383,3.25,Belum,-,-,M. Rahman,26/09/2021 11:30,50000,1196.98,-,"Chave et al, 2014",media/1632630551765.jpg,Caption,Source,SourceLink,media/1632630565707.jpg,Caption,Source,SourceLink,media/1632630585065.jpg,media/1632630603863.jpg,
699,1904A09SMLJ0000000000128874,Kandis,Garcinia sp.,Pohon Muda,icon/young_tree.svg,Not Defined,36,20,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.133671634,116.7919389,10.14030427,3.24,Belum,-,-,M. Rahman,26/09/2021 11:36,50000,2411.66,-,"Chave et al, 2014",media/1632630904195.jpg,Caption,Source,SourceLink,media/1632630936716.jpg,Caption,Source,SourceLink,media/1632630953964.jpg,media/1632630966744.jpg,
700,1904A09SMLJ0000000000128875,Gurah,-,Pohon Dewasa,icon/mature_tree.svg,Not Defined,46.4,25,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.133635449,116.7919659,4.277039424,3.26,Belum,-,-,M. Rahman,26/09/2021 11:41,200000,4253.44,-,"Brown, 1997",media/1632631229064.jpg,Caption,Source,SourceLink,media/1632631243679.jpg,Caption,Source,SourceLink,media/1632631264519.jpg,media/1632631283294.jpg,
709,1904A09SMLJ0000000000128877,Simpur,Dillenia sp.,Pohon Muda,icon/young_tree.svg,Least Concern,30,20,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.136012173,116.7921347,-6.356769807,3.26,Belum,-,-,M. Rahman,26/09/2021 12:30,50000,1454.93,-,"Chave et al, 2014",media/1632634240401.jpg,Caption,Source,SourceLink,media/1632634258774.jpg,Caption,Source,SourceLink,media/1632634282599.jpg,media/1632634188895.jpg,
710,1904A09SMLJ0000000000128878,Simpur,Dillenia sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,40,25,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.136166607,116.7919834,-8.039836825,3.26,Belum,-,-,M. Rahman,26/09/2021 12:34,200000,3171.8,-,"Chave et al, 2014",media/1632634425666.jpg,Caption,Source,SourceLink,media/1632634449025.jpg,Caption,Source,SourceLink,media/1632634461217.jpg,media/1632634473643.jpg,
730,1904A09SMLJ0000000000128882,Simpur,Dillenia sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,42,20,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.136244118,116.7922322,-2.04356356,3.26,Belum,-,-,M. Rahman,26/09/2021 12:37,200000,2805.97,-,"Chave et al, 2014",media/1632634590049.jpg,Caption,Source,SourceLink,media/1632634603524.jpg,Caption,Source,SourceLink,media/1632634620462.jpg,media/1632634631139.jpg,
731,1904A09SMLJ0000000000128883,Simpur,Dillenia sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,45.5,25,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.136120516,116.7922482,-0.199560193,3.26,Belum,-,-,M. Rahman,26/09/2021 12:39,200000,4078.71,-,"Chave et al, 2014",media/1632634745508.jpg,Caption,Source,SourceLink,media/1632634762795.jpg,Caption,Source,SourceLink,media/1632634775942.jpg,media/1632634790026.jpg,
739,1904A09SMLJ0000000000128884,Simpur,Dillenia sp.,Pohon Muda,icon/young_tree.svg,Least Concern,37,15,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.13501999,116.7922802,-1.456586162,3.26,Belum,-,-,M. Rahman,26/09/2021 12:43,50000,1654.59,-,"Chave et al, 2014",media/1632634947909.jpg,Caption,Source,SourceLink,media/1632634968371.jpg,Caption,Source,SourceLink,media/1632634982770.jpg,media/1632634995881.jpg,
745,1904A09SMLJ0000000000128885,Simpur,Dillenia sp.,Pohon Muda,icon/young_tree.svg,Least Concern,37,15,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.134348641,116.7921933,-1.258066926,3.26,Belum,-,-,M. Rahman,26/09/2021 12:45,50000,1654.59,-,"Chave et al, 2014",media/1632635104103.jpg,Caption,Source,SourceLink,media/1632635117038.jpg,Caption,Source,SourceLink,media/1632635129336.jpg,media/1632635149830.jpg,
750,1904A09SMLJ0000000000128886,Gurah,-,Pohon Muda,icon/young_tree.svg,Not Defined,37,20,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.133273564,116.7921088,0.281734669,3.26,Belum,-,-,M. Rahman,26/09/2021 12:48,50000,2398.83,-,"Brown, 1997",media/1632635237660.jpg,Caption,Source,SourceLink,media/1632635256356.jpg,Caption,Source,SourceLink,media/1632635271662.jpg,media/1632635287053.jpg,
752,1904A09SMLJ0000000000128887,Cempedak air,Artocarpus sp.,Pohon Muda,icon/young_tree.svg,Not Defined,25.4,20,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.133081317,116.7922669,4.614840786,3.27,Belum,-,-,M. Rahman,26/09/2021 12:51,50000,924.18,-,"Chave et al, 2014",media/1632635419984.jpg,Caption,Source,SourceLink,media/1632635430472.jpg,Caption,Source,SourceLink,media/1632635448400.jpg,media/1632635463643.jpg,
753,1904A09SMLJ0000000000128888,Cempedak air,Artocarpus sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,44.26,36,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.133036066,116.79215,-7.819690439,3.37,Belum,-,-,Juliardi,26/09/2021 10:50,200000,4849.33,-,"Chave et al, 2014",media/1632628105181.jpg,Caption,Source,SourceLink,media/1632628126249.jpg,Caption,Source,SourceLink,media/1632628186628.jpg,media/1632628198752.jpg,
756,1904A09SMLJ0000000000128889,Leban,Vitex Pinnata,Pohon Muda,icon/young_tree.svg,Least Concern,33,20,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.132531661,116.7922518,-6.144406053,3.37,Belum,-,-,Juliardi,26/09/2021 10:55,50000,2039.69,-,"Chave et al, 2014",media/1632628465184.jpg,Caption,Source,SourceLink,media/1632628479107.jpg,Caption,Source,SourceLink,media/1632628494209.jpg,media/1632628526870.jpg,
757,1904A09SMLJ0000000000128890,Simpur,Dillenia sp.,Pohon Muda,icon/young_tree.svg,Least Concern,12,12,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.132423079,116.7921259,-2.450557232,3.32,Belum,-,-,Saukani,26/09/2021 11:05,50000,147.75,-,"Chave et al, 2014",media/1632629041891.jpg,Caption,Source,SourceLink,media/1632629076169.jpg,Caption,Source,SourceLink,media/1632629088154.jpg,media/1632629101350.jpg,
760,1904A09SMLJ0000000000128891,Kandis,Garcinia sp.,Pohon Muda,icon/young_tree.svg,Not Defined,28,30,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.132340901,116.7921508,-2.762930708,3.32,Belum,-,-,Saukani,26/09/2021 11:07,50000,2193.47,-,"Chave et al, 2014",media/1632629217448.jpg,Caption,Source,SourceLink,media/1632629229373.jpg,Caption,Source,SourceLink,media/1632629242065.jpg,media/1632629254625.jpg,
763,1904A09SMLJ0000000000128892,Gurah,-,Pohon Dewasa,icon/mature_tree.svg,Not Defined,41,18,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.132221385,116.7922116,-3.847911809,3.31,Belum,-,-,Jefri Neldi,26/09/2021 11:12,200000,3110.23,-,"Brown, 1997",media/1632629433298.jpg,Caption,Source,SourceLink,media/1632629488926.jpg,Caption,Source,SourceLink,media/1632629503661.jpg,media/1632629518333.jpg,
768,1904A09SMLJ0000000000128893,Cempedak air,Artocarpus sp.,Pohon Muda,icon/young_tree.svg,Not Defined,34,22,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.131997938,116.7922275,-3.711043119,3.26,Belum,-,-,Juliardi,26/09/2021 11:17,50000,1792.12,-,"Chave et al, 2014",media/1632629800379.jpg,Caption,Source,SourceLink,media/1632629810320.jpg,Caption,Source,SourceLink,media/1632629825865.jpg,media/1632629839287.jpg,
769,1904A09SMLJ0000000000128894,Asam-asam,Garcinia sp.,Pohon Muda,icon/young_tree.svg,Not Defined,37,34,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.131970787,116.7921555,-0.227772096,3.28,Belum,-,-,Jefri Neldi,26/09/2021 11:22,50000,4270.34,-,"Chave et al, 2014",media/1632630045905.jpg,Caption,Source,SourceLink,media/1632630072760.jpg,Caption,Source,SourceLink,media/1632630093785.jpg,media/1632630108823.jpg,
771,1904A09SMLJ0000000000128895,Gurah,-,Pohon Muda,icon/young_tree.svg,Not Defined,37,20,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.131663504,116.7922323,1.722943789,3.26,Belum,-,-,Saukani,26/09/2021 11:25,50000,2398.83,-,"Brown, 1997",media/1632630309486.jpg,Caption,Source,SourceLink,media/1632630322100.jpg,Caption,Source,SourceLink,media/1632630336164.jpg,media/1632630347773.jpg,
778,1904A09SMLJ0000000000128896,Gurah,-,Pohon Muda,icon/young_tree.svg,Not Defined,26,18,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.13195948,116.7924404,-4.424503423,3.3,Belum,-,-,Saukani,26/09/2021 11:28,50000,982.5,-,"Brown, 1997",media/1632630482964.jpg,Caption,Source,SourceLink,media/1632630496834.jpg,Caption,Source,SourceLink,media/1632630507047.jpg,media/1632630518828.jpg,
779,1904A09SMLJ0000000000128897,Kandis,Garcinia sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,44,30,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.13187805,116.7923954,-5.366573308,3.25,Belum,-,-,Juliardi,26/09/2021 11:31,200000,5300.28,-,"Chave et al, 2014",media/1632630627881.jpg,Caption,Source,SourceLink,media/1632630638154.jpg,Caption,Source,SourceLink,media/1632630651759.jpg,media/1632630664499.jpg,
782,1904A09SMLJ0000000000128898,Kasai,Pometia pinnata,Pohon Muda,icon/young_tree.svg,Not Defined,31,12,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.132103734,116.7923555,-5.346456702,3.25,Belum,-,-,Jefri Neldi,26/09/2021 11:34,50000,1005.03,-,"Chave et al, 2014",media/1632630845730.jpg,Caption,Source,SourceLink,media/1632630869075.jpg,Caption,Source,SourceLink,media/1632630881271.jpg,media/1632630892639.jpg,
785,1904A09SMLJ0000000000128899,Gurah,-,Pohon Muda,icon/young_tree.svg,Not Defined,26,22,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.132250775,116.7923963,-5.108354727,3.24,Belum,-,-,Juliardi,26/09/2021 11:39,50000,982.5,-,"Brown, 1997",media/1632631089623.jpg,Caption,Source,SourceLink,media/1632631107498.jpg,Caption,Source,SourceLink,media/1632631122821.jpg,media/1632631135397.jpg,
794,1904A09SMLJ0000000000128900,Simpur,Dillenia sp.,Pohon Muda,icon/young_tree.svg,Least Concern,37,25,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.133917094,116.7924661,26.89093907,3.26,Belum,-,-,Saukani,26/09/2021 12:32,50000,2724.05,-,"Chave et al, 2014",media/1632634279397.jpg,Caption,Source,SourceLink,media/1632634294446.jpg,Caption,Source,SourceLink,media/1632634308905.jpg,media/1632634320780.jpg,
798,1904A09SMLJ0000000000128901,Simpur,Dillenia sp.,Pohon Muda,icon/young_tree.svg,Least Concern,37,23,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.134064089,116.7923569,27.55573711,3.25,Belum,-,-,Saukani,26/09/2021 12:34,50000,2511.14,-,"Chave et al, 2014",media/1632634433087.jpg,Caption,Source,SourceLink,media/1632634441067.jpg,Caption,Source,SourceLink,media/1632634457165.jpg,media/1632634470205.jpg,
